Unnamed: 0	population_den	Area	female_per	children_living_with_single_parents	owner_occupied	some_college_more	dropped_out_schoolOrCollege	sep_wid_div	unemp	debt_housing_units	housing_retirement_income	females_per_tier1_jobs	household_income_less_than_20k	household_size_greater_than_equal_3	age_35_to_54	family_household	household_self_emp	hh_dividends	yr_built	electricity_cost_per	gross_rent	pool_publicTransport	bike
"Block Group 3, Census Tract 9503.02, Ouachita County, Arkansas"	10	129.09	0.45	0.48	394	0.39	0	0.27	0.01	0.26	0.46	0.26	0.97	0.38	0.23	0.85	0.26	0.05	1987	0.53	0.04	0.07	0
"Block Group 1, Census Tract 9504, Ouachita County, Arkansas"	609.2	1.3	0.58	1	55	0.37	0	0.29	0.01	0.46	0.08	0.5	0.54	0.27	0.24	0.59	0.03	0.01	1962	0.53	0.25	0.09	0
"Block Group 2, Census Tract 9504, Ouachita County, Arkansas"	881.8	1.83	0.49	0.36	544	0.62	0	0.24	0.03	0.67	0.34	0.77	0.91	0.39	0.26	0.68	0.21	0.11	1972	0.33	0.14	0	0
"Block Group 3, Census Tract 9504, Ouachita County, Arkansas"	2623.2	0.32	0.66	0.63	91	0.39	0	0.38	0.08	0.48	0.15	0.73	0.84	0.52	0.32	0.8	0	0	1967	0.53	0	0	0
"Block Group 1, Census Tract 9505, Ouachita County, Arkansas"	413.5	4	0.55	0.48	527	0.46	0	0.31	0.03	0.54	0.24	0.22	0.9	0.28	0.22	0.65	0.04	0.08	1970	0.41	0	0.04	0
"Block Group 2, Census Tract 9505, Ouachita County, Arkansas"	1479.7	0.88	0.59	0.58	411	0.52	0	0.27	0.03	0.7	0.17	0.37	0.82	0.33	0.24	0.67	0.01	0.07	1959	0.33	0	0.03	0
"Block Group 3, Census Tract 9505, Ouachita County, Arkansas"	166.8	6.22	0.49	1	202	0.43	1	0.22	0.08	0.23	0.1	0.28	0.67	0.23	0.28	0.52	0.12	0.02	1973	0.31	0.03	0	0
"Block Group 1, Census Tract 9506, Ouachita County, Arkansas"	801.6	0.54	0.39	0	125	0.55	0	0.55	0	0.54	0.33	1	1	0.41	0.14	0.41	0.31	0	1961	0.51	0	0	0
"Block Group 2, Census Tract 9506, Ouachita County, Arkansas"	155.8	0.36	0.39	0	37	0.66	0	0.73	0	0	0.61	0	0.27	0	0	0	0.27	0.27	0	0	1	0	0
"Block Group 3, Census Tract 9506, Ouachita County, Arkansas"	392.6	0.73	0.69	0	55	0.45	0	0.79	0	0	0.24	0.31	0.48	0	0.54	0	0	0.08	1974	0.35	0.14	0	0
"Block Group 4, Census Tract 9506, Ouachita County, Arkansas"	2016.2	0.45	0.24	1	103	0.77	0	0.2	0	0.19	0.09	1	0.24	0.42	0	0.83	0	0	1982	0.52	0	0	0
"Block Group 5, Census Tract 9506, Ouachita County, Arkansas"	109	8.26	0.39	0.75	153	0.3	0	0.48	0.01	0.69	0.32	0.15	0.7	0.18	0.11	0.3	0	0.04	1966	0.78	0.53	0.24	0
"Block Group 6, Census Tract 9506, Ouachita County, Arkansas"	199	3.7	0.49	0	232	0.38	0	0.29	0.05	0.62	0.1	0.92	0.72	0.09	0.17	0.43	0.04	0.1	1963	0.33	0.34	0	0
"Block Group 1, Census Tract 9527, Perry County, Arkansas"	32.6	33.6	0.56	0.03	429	0.57	0	0.23	0.01	0.67	0.47	0.49	0.94	0.27	0.25	0.72	0.01	0.2	2001	0.87	0	0.01	0
"Block Group 2, Census Tract 9527, Perry County, Arkansas"	52.9	34.73	0.4	0.84	403	0.39	0.28	0.15	0.04	0.36	0.13	0.56	0.94	0.59	0.29	0.93	0.04	0.11	1990	0.75	0.07	0.2	0
"Block Group 3, Census Tract 9527, Perry County, Arkansas"	61.3	22.48	0.51	0.81	388	0.43	0	0.37	0.01	0.47	0.43	0.43	0.84	0.27	0.16	0.67	0.14	0.2	1980	0.65	0.21	0.12	0
"Block Group 4, Census Tract 9527, Perry County, Arkansas"	24.2	36.74	0.47	0	237	0.5	0	0.19	0	0.41	0.15	0.7	0.75	0.5	0.25	0.68	0.12	0.06	1993	0.78	0.19	0.1	0
"Block Group 1, Census Tract 9528, Perry County, Arkansas"	331	2.17	0.57	0.23	138	0.48	0	0.41	0.01	0.53	0.2	0.46	0.88	0.42	0.33	0.77	0.06	0.09	1978	0.45	0.11	0	0
"Block Group 2, Census Tract 9528, Perry County, Arkansas"	7.1	97.12	0.48	0	233	0.73	0	0.11	0.01	0.55	0.45	0.3	0.7	0.39	0.19	0.82	0.04	0.44	1985	0.86	0	0	0
"Block Group 3, Census Tract 9528, Perry County, Arkansas"	35	45.61	0.47	0.39	483	0.32	0.04	0.31	0.04	0.31	0.3	0.49	0.71	0.39	0.27	0.67	0.07	0.06	1986	0.57	0.02	0.03	0
"Block Group 1, Census Tract 9529, Perry County, Arkansas"	3.7	220.79	0.57	0.1	190	0.62	0	0.1	0.01	0.42	0.39	0.48	0.84	0.38	0.24	0.83	0.08	0.09	1984	0.56	0	0	0
"Block Group 2, Census Tract 9529, Perry County, Arkansas"	17.7	58.13	0.51	0.16	405	0.51	0	0.24	0.02	0.32	0.31	0.37	0.81	0.27	0.35	0.69	0.23	0.13	1980	0.49	0.08	0.07	0
"Block Group 1, Census Tract 4801, Phillips County, Arkansas"	18.5	33.73	0.49	0.27	126	0.68	0	0.2	0.04	0.34	0.4	0.5	0.53	0.26	0.27	0.69	0.29	0.21	1987	0.38	0.24	0.12	0
"Block Group 2, Census Tract 4801, Phillips County, Arkansas"	602.4	0.98	0.49	0.85	178	0.82	0	0.29	0.04	0.48	0.2	0.82	0.9	0.21	0.16	0.4	0.05	0.07	1964	0.41	0	0	0
"Block Group 3, Census Tract 4801, Phillips County, Arkansas"	536.6	1.42	0.48	0.18	163	0.56	0	0.4	0	0.66	0.33	0.4	0.75	0.29	0.2	0.67	0.33	0.28	1973	0.47	0.53	0.11	0
"Block Group 4, Census Tract 4801, Phillips County, Arkansas"	1084.8	0.51	0.77	1	0	0.41	0	0.28	0.36	0	0	0.9	0.6	0.52	0.27	0.79	0.12	0	1976	0	0.57	0.27	0
"Block Group 1, Census Tract 4802.01, Phillips County, Arkansas"	23.8	42.43	0.53	0.93	286	0.55	0	0.25	0	0.22	0.26	0.67	0.81	0.23	0.27	0.65	0.05	0.15	1976	0.25	0.14	0.02	0
"Block Group 2, Census Tract 4802.01, Phillips County, Arkansas"	8.2	75.34	0.39	0	153	0.31	0	0.23	0.09	0.15	0.26	0.46	0.5	0.38	0.2	0.69	0.15	0.12	1971	0.21	0.15	0.1	0
"Block Group 3, Census Tract 4802.01, Phillips County, Arkansas"	116.3	6.63	0.62	0.69	114	0.51	0	0.3	0.15	0.13	0.43	0.42	0.79	0.36	0.26	0.67	0.1	0.13	1972	0.45	0.1	0.1	0
"Block Group 1, Census Tract 4802.02, Phillips County, Arkansas"	21.6	63.92	0.49	0.28	297	0.77	0	0.2	0	0.49	0.19	0.41	0.85	0.43	0.26	0.92	0.05	0.08	1975	0.13	0	0	0
"Block Group 2, Census Tract 4802.02, Phillips County, Arkansas"	8.8	79.58	0.5	0	259	0.27	0	0.12	0	0.29	0.38	0.23	0.9	0.26	0.14	0.57	0.11	0.12	1975	0.38	0	0	0
"Block Group 3, Census Tract 4802.02, Phillips County, Arkansas"	41.1	9.25	0.6	0.94	109	0.34	0	0.2	0.06	0.13	0.24	0.26	0.9	0.12	0.25	0.62	0	0.02	1973	0.15	0.14	0.03	0
"Block Group 1, Census Tract 4803, Phillips County, Arkansas"	453.8	1.16	0.51	0.89	134	0.58	0	0.36	0.04	0.17	0.16	0.52	0.56	0.33	0.03	0.47	0.1	0.47	1959	0.45	0.21	0	0
"Block Group 2, Census Tract 4803, Phillips County, Arkansas"	567.6	0.54	0.64	0	128	0.63	0	0.47	0	0.19	0.22	0.82	0.53	0.05	0.3	0.17	0	0.22	1961	0.15	0	0	0
"Block Group 3, Census Tract 4803, Phillips County, Arkansas"	1129.6	0.37	0.44	0	31	0.28	0	0.16	0	0.97	0.01	0.6	0.29	0.8	0.38	0.81	0	0	1975	0	0.27	0	0
"Block Group 4, Census Tract 4803, Phillips County, Arkansas"	3267.3	0.5	0.55	1	169	0.41	0	0.21	0.28	0.09	0.26	0.54	0.72	0.4	0.17	0.84	0.3	0.22	1973	0.25	0.38	0.14	0
"Block Group 5, Census Tract 4803, Phillips County, Arkansas"	739.5	1.86	0.57	0.81	126	0.55	0	0.28	0.11	0.38	0.12	0.51	0.55	0.36	0.06	0.67	0.04	0.04	1978	0.47	0.05	0.2	0
"Block Group 6, Census Tract 4803, Phillips County, Arkansas"	133.9	6.69	0.49	1	299	0.43	0	0.18	0.02	0.57	0.24	0.14	0.73	0.26	0.42	0.71	0	0	1976	0.43	0	0	0
"Block Group 1, Census Tract 4804, Phillips County, Arkansas"	832.7	1.03	0.66	1	94	0.41	0	0.25	0.11	0.47	0.49	0.77	0.34	0.15	0.2	0.35	0	0.13	1974	0.58	0.34	0.25	0
"Block Group 2, Census Tract 4804, Phillips County, Arkansas"	82.4	5.53	0.38	0.47	66	0.55	0	0.13	0.07	0.47	0.19	0.33	0.4	0.35	0.21	0.54	0	0	1971	0.52	0.39	0.16	0
"Block Group 3, Census Tract 4804, Phillips County, Arkansas"	121.7	1.08	0.35	0	20	0.28	0	0.61	0	0	0.27	0.44	0.4	0.05	0.42	0.11	0	0.11	1969	0.45	0.38	0.14	0.11
"Block Group 1, Census Tract 4805, Phillips County, Arkansas"	1217.1	0.43	0.49	1	142	0.46	0	0.46	0	0.15	0.32	0.33	0.62	0.14	0.16	0.34	0	0.02	1973	0.19	0.23	0.56	0
"Block Group 2, Census Tract 4805, Phillips County, Arkansas"	1200.9	0.2	0.58	0	25	0.26	0	0.22	0.16	0.12	0.23	0.12	0.4	0.14	0.31	0.17	0	0.07	1978	0.01	0.31	0.06	0
"Block Group 3, Census Tract 4805, Phillips County, Arkansas"	136.3	5.65	0.63	0.71	103	0.25	0	0.21	0.1	0.48	0.09	0.24	0.69	0.43	0.21	0.71	0.06	0.03	1975	0.29	0.29	0.13	0
"Block Group 1, Census Tract 4806, Phillips County, Arkansas"	236.9	3.2	0.49	0.47	218	0.5	0	0.29	0.2	0.24	0.18	0.36	0.63	0.16	0.22	0.6	0.21	0.18	1975	0.43	0.2	0.1	0
"Block Group 2, Census Tract 4806, Phillips County, Arkansas"	1.8	348.31	0.56	0.69	82	0.52	0	0.32	0.07	0.23	0.53	0.81	0.64	0.28	0.23	0.62	0.05	0.11	1982	0.34	0.12	0.16	0
"Block Group 1, Census Tract 9533, Pike County, Arkansas"	418.8	2.38	0.58	0.55	277	0.51	0	0.32	0.02	0.43	0.12	0.22	0.74	0.23	0.22	0.54	0.07	0.06	1987	0.69	0.02	0.17	0
"Block Group 2, Census Tract 9533, Pike County, Arkansas"	91.1	14.3	0.52	0.37	384	0.43	0.08	0.2	0.01	0.46	0.26	0.31	0.7	0.3	0.25	0.64	0.18	0.14	1984	0.56	0.46	0.11	0
"Block Group 3, Census Tract 9533, Pike County, Arkansas"	10	133.4	0.48	0.02	316	0.57	0	0.12	0.04	0.57	0.27	0.77	0.96	0.66	0.25	0.81	0.19	0.16	1992	0.48	0	0.21	0
"Block Group 1, Census Tract 9534, Pike County, Arkansas"	9.9	111.43	0.5	0.1	302	0.48	0	0.13	0.01	0.35	0.23	0.66	0.86	0.42	0.26	0.79	0.16	0.28	1991	0.79	0.08	0.09	0
"Block Group 2, Census Tract 9534, Pike County, Arkansas"	8.5	122.63	0.52	0.11	377	0.37	0	0.14	0.01	0.26	0.32	0.39	0.82	0.38	0.27	0.83	0.16	0.12	1985	0.6	0.21	0.03	0
"Block Group 1, Census Tract 9535, Pike County, Arkansas"	11.1	54.26	0.47	0.43	241	0.43	0	0.26	0.01	0.16	0.12	0.32	0.73	0.23	0.24	0.62	0.2	0.15	1974	0.47	0.09	0.09	0
"Block Group 2, Census Tract 9535, Pike County, Arkansas"	19.4	69.44	0.52	0.1	403	0.57	0	0.17	0.02	0.28	0.21	0.46	0.8	0.46	0.27	0.74	0.23	0.13	1969	0.34	0.1	0.22	0
"Block Group 3, Census Tract 9535, Pike County, Arkansas"	30.4	46.5	0.49	0.27	440	0.49	0	0.19	0.05	0.45	0.21	0.3	0.74	0.38	0.28	0.76	0.06	0.14	1976	0.37	0.18	0.12	0
"Block Group 4, Census Tract 9535, Pike County, Arkansas"	24	45.99	0.47	0.05	362	0.6	0	0.32	0	0.35	0.21	0.53	0.79	0.32	0.17	0.52	0.17	0.13	1981	0.46	0.07	0.14	0
"Block Group 1, Census Tract 4901, Poinsett County, Arkansas"	7	70.95	0.52	0	191	0.31	0	0.25	0.07	0.25	0.19	0.2	0.75	0.22	0.18	0.59	0.06	0.18	1986	0.55	0	0.12	0
"Block Group 2, Census Tract 4901, Poinsett County, Arkansas"	9.4	75.33	0.57	0.18	207	0.42	0	0.23	0	0.45	0.16	0.5	0.76	0.54	0.34	0.73	0.03	0.13	1974	0.66	0.21	0.12	0
"Block Group 3, Census Tract 4901, Poinsett County, Arkansas"	182.8	5.3	0.51	0.56	198	0.21	0	0.21	0.05	0.53	0.18	0.41	0.7	0.37	0.21	0.74	0.07	0.09	1981	0.44	0.05	0.09	0
"Block Group 4, Census Tract 4901, Poinsett County, Arkansas"	140.9	5.02	0.49	0.15	165	0.44	0	0.32	0.03	0.27	0.19	0.59	0.73	0.39	0.27	0.64	0.02	0.15	1972	0.6	0.27	0.05	0
"Block Group 5, Census Tract 4901, Poinsett County, Arkansas"	1714.6	0.54	0.45	0.21	227	0.36	0	0.21	0.04	0.55	0.23	0.6	0.89	0.42	0.32	0.58	0.09	0.13	1973	0.29	0.1	0.09	0
"Block Group 1, Census Tract 4902, Poinsett County, Arkansas"	5.4	145.06	0.56	0	219	0.36	0	0.3	0	0.46	0.19	0.55	0.79	0.29	0.18	0.63	0.19	0.12	1979	0.43	0	0.1	0
"Block Group 2, Census Tract 4902, Poinsett County, Arkansas"	19.8	32.54	0.47	0.31	232	0.39	0	0.25	0	0.34	0.23	0.21	0.8	0.4	0.23	0.7	0.32	0.12	1980	0.36	0	0.18	0
"Block Group 1, Census Tract 4903, Poinsett County, Arkansas"	233.5	4.88	0.58	0.16	159	0.39	0	0.32	0.02	0.44	0.07	0.37	0.56	0.37	0.29	0.57	0.05	0.11	1979	0.5	0.15	0.07	0
"Block Group 2, Census Tract 4903, Poinsett County, Arkansas"	307.2	4.91	0.57	0.81	392	0.15	0.46	0.53	0.02	0.35	0.13	0.28	0.43	0.25	0.17	0.38	0.13	0.07	1973	0.5	0.33	0.26	0
"Block Group 3, Census Tract 4903, Poinsett County, Arkansas"	2405.4	0.22	0.56	1	84	0.33	0	0.19	0	0.19	0.14	0.27	0.8	0.29	0.26	0.64	0.13	0.04	1957	0.31	0.24	0	0
"Block Group 1, Census Tract 4904, Poinsett County, Arkansas"	642.4	2.44	0.58	0.5	497	0.42	0	0.25	0.01	0.53	0.17	0.55	0.76	0.36	0.2	0.79	0.08	0.13	1984	0.45	0.35	0.1	0
"Block Group 2, Census Tract 4904, Poinsett County, Arkansas"	958	1.58	0.53	0.47	304	0.27	0	0.39	0.01	0.36	0.08	0.3	0.54	0.3	0.22	0.5	0.14	0.02	1975	0.63	0.35	0.02	0
"Block Group 3, Census Tract 4904, Poinsett County, Arkansas"	1114.5	1.42	0.44	0.02	407	0.56	0	0.18	0	0.58	0.27	0.56	0.98	0.48	0.31	0.7	0.15	0.18	1987	0.47	0	0.11	0
"Block Group 1, Census Tract 4905.01, Poinsett County, Arkansas"	511.8	3.49	0.5	0.48	321	0.24	0.09	0.25	0.03	0.45	0.21	0.19	0.76	0.39	0.22	0.7	0.07	0.09	1978	0.63	0.12	0.24	0.03
"Block Group 2, Census Tract 4905.01, Poinsett County, Arkansas"	227.8	6.01	0.52	0.43	331	0.51	0.18	0.23	0.03	0.51	0.09	0.46	0.84	0.43	0.35	0.76	0.06	0.11	1976	0.48	0.12	0.06	0
"Block Group 1, Census Tract 4905.02, Poinsett County, Arkansas"	20.2	68.5	0.44	0	355	0.42	0	0.12	0.04	0.61	0.1	0.54	0.93	0.61	0.29	0.85	0.03	0.07	2000	0.66	0	0.19	0
"Block Group 2, Census Tract 4905.02, Poinsett County, Arkansas"	14.7	58.62	0.53	0.31	286	0.33	0	0.32	0	0.19	0.09	0.4	0.91	0.31	0.15	0.66	0.04	0.3	1965	0.32	0	0.21	0
"Block Group 3, Census Tract 4905.02, Poinsett County, Arkansas"	57.4	20.67	0.41	0	368	0.39	0	0.25	0.03	0.2	0.07	0.13	0.7	0.21	0.24	0.77	0.02	0.04	1981	0.45	0	0.17	0
"Block Group 1, Census Tract 4906, Poinsett County, Arkansas"	2.7	113.42	0.47	0.46	88	0.33	1	0.38	0.02	0.36	0.08	0.09	0.91	0.29	0.34	0.46	0.09	0.2	1977	0.45	0	0.11	0
"Block Group 2, Census Tract 4906, Poinsett County, Arkansas"	9.2	128.78	0.5	0.34	251	0.5	0.21	0.26	0.08	0.42	0.17	0.35	0.89	0.41	0.24	0.73	0.13	0.15	1972	0.44	0.02	0.1	0
"Block Group 1, Census Tract 4907, Poinsett County, Arkansas"	352.1	2.09	0.51	0.27	239	0.39	0	0.19	0.01	0.26	0.38	0.56	0.92	0.51	0.14	0.79	0.24	0.24	1981	0.44	0	0.03	0
"Block Group 2, Census Tract 4907, Poinsett County, Arkansas"	975.5	0.18	0.67	0	52	0.33	0.69	0.23	0	0.42	0.21	1	0.23	0.28	0.41	0.45	0.17	0.1	1982	0.59	0.11	0	0
"Block Group 3, Census Tract 4907, Poinsett County, Arkansas"	177.8	6.35	0.52	0.74	237	0.37	0	0.4	0.04	0.44	0.17	0.49	0.61	0.29	0.24	0.53	0.1	0.08	1973	0.51	0.31	0.03	0
"Block Group 1, Census Tract 9501, Polk County, Arkansas"	15.5	86.13	0.49	0.13	417	0.48	0	0.23	0.02	0.44	0.15	0.37	0.86	0.28	0.23	0.72	0.21	0.07	1979	0.4	0.14	0.09	0
"Block Group 2, Census Tract 9501, Polk County, Arkansas"	21.6	63.31	0.57	0.5	592	0.53	0	0.23	0	0.49	0.24	0.65	0.69	0.2	0.24	0.65	0.12	0.23	1982	0.52	0	0.13	0
"Block Group 3, Census Tract 9501, Polk County, Arkansas"	8.5	112.52	0.47	0.39	387	0.6	0	0.18	0.05	0.32	0.32	0.67	0.79	0.1	0.24	0.72	0.19	0.28	1990	0.61	0.56	0.09	0
"Block Group 1, Census Tract 9502.01, Polk County, Arkansas"	331.3	4.86	0.53	0.16	310	0.54	0.45	0.29	0.09	0.45	0.14	0.47	0.79	0.49	0.26	0.75	0.05	0.25	1972	0.57	0.17	0.3	0
"Block Group 2, Census Tract 9502.01, Polk County, Arkansas"	1365.4	0.37	0.66	0.61	198	0.64	0	0.38	0	0.7	0.32	0.39	0.89	0.06	0.21	0.44	0.09	0.18	1942	0.48	0	0.15	0
"Block Group 1, Census Tract 9502.02, Polk County, Arkansas"	15.1	58.64	0.41	0	325	0.58	0	0.39	0.04	0.44	0.16	0.66	0.74	0.2	0.41	0.59	0.25	0.15	1989	0.5	0.45	0.13	0
"Block Group 2, Census Tract 9502.02, Polk County, Arkansas"	44.6	34.13	0.54	0.33	461	0.62	0	0.25	0.01	0.43	0.24	0.91	0.76	0.18	0.15	0.58	0.22	0.05	1988	0.63	0.53	0.22	0
"Block Group 3, Census Tract 9502.02, Polk County, Arkansas"	23.3	28.72	0.51	0	241	0.7	0	0.11	0.09	0.46	0.32	0	0.86	0.27	0.29	0.69	0.44	0.23	1970	0.44	0	0.07	0
"Block Group 1, Census Tract 9503, Polk County, Arkansas"	19.2	65.89	0.5	0.09	451	0.43	0	0.15	0.03	0.29	0.37	0.47	0.91	0.29	0.25	0.79	0.27	0.4	1991	0.38	0	0.11	0
"Block Group 2, Census Tract 9503, Polk County, Arkansas"	22.3	60.74	0.52	0.11	453	0.45	0.53	0.29	0.09	0.19	0.18	0.22	0.71	0.25	0.21	0.66	0.09	0.15	1974	0.3	0.06	0.36	0
"Block Group 1, Census Tract 9504, Polk County, Arkansas"	288.3	7.02	0.56	0.3	487	0.45	0.44	0.28	0.12	0.38	0.2	0.55	0.76	0.31	0.15	0.63	0.14	0.19	1981	0.62	0.17	0.1	0
"Block Group 2, Census Tract 9504, Polk County, Arkansas"	154.1	5.65	0.44	0	344	0.55	0.61	0.3	0.09	0.49	0.23	0.55	0.89	0.24	0.21	0.64	0.17	0.29	1972	0.7	0.5	0.22	0
"Block Group 1, Census Tract 9505, Polk County, Arkansas"	6.2	143.23	0.5	0.63	278	0.33	0.8	0.28	0.07	0.29	0.3	0.25	0.69	0.25	0.26	0.68	0.1	0.08	1982	0.56	0.17	0.12	0
"Block Group 2, Census Tract 9505, Polk County, Arkansas"	28.2	46.54	0.46	0.22	342	0.48	0.23	0.12	0.03	0.43	0.2	0.7	0.88	0.48	0.22	0.83	0.11	0.22	1983	0.53	0.18	0.06	0
"Block Group 1, Census Tract 9506, Polk County, Arkansas"	26.5	81.83	0.5	0.41	453	0.39	0.02	0.15	0.06	0.42	0.17	0.45	0.8	0.47	0.21	0.72	0.12	0.11	1977	0.52	0.24	0.17	0
"Block Group 2, Census Tract 9506, Polk County, Arkansas"	13.2	57.25	0.51	0.02	233	0.49	0	0.24	0.03	0.38	0.16	0.46	0.77	0.43	0.26	0.67	0.16	0.26	1978	0.61	0	0.15	0
"Block Group 1, Census Tract 9507, Pope County, Arkansas"	9.1	165.3	0.48	0.25	540	0.33	0	0.26	0	0.35	0.26	0.52	0.75	0.31	0.25	0.7	0.13	0.13	1987	0.61	0.11	0.2	0
"Block Group 2, Census Tract 9507, Pope County, Arkansas"	5.6	183.24	0.52	0.51	339	0.12	0	0.27	0.03	0.14	0.28	0.31	0.91	0.34	0.3	0.76	0.06	0	1969	0.64	0	0.16	0
"Block Group 3, Census Tract 9507, Pope County, Arkansas"	22.9	60.18	0.44	0.41	383	0.38	0.05	0.28	0.02	0.63	0.06	0.48	0.77	0.43	0.34	0.59	0.08	0.03	1996	0.75	0.25	0	0
"Block Group 1, Census Tract 9508, Pope County, Arkansas"	174.2	12.26	0.54	0.19	763	0.6	0	0.19	0.04	0.39	0.45	0.4	0.86	0.28	0.25	0.78	0.08	0.15	1983	0.66	0.25	0.09	0
"Block Group 2, Census Tract 9508, Pope County, Arkansas"	121.3	14.68	0.45	0.58	478	0.38	0	0.25	0.05	0.56	0.4	0.39	0.98	0.49	0.19	0.78	0.1	0.22	1986	0.8	0	0.05	0
"Block Group 3, Census Tract 9508, Pope County, Arkansas"	22.8	49.23	0.56	0.07	366	0.59	0	0.22	0.02	0.47	0.2	0.61	0.92	0.47	0.31	0.72	0.19	0.07	1984	0.72	0	0.04	0
"Block Group 1, Census Tract 9509.01, Pope County, Arkansas"	215.1	8.62	0.44	0	652	0.69	0	0.12	0	0.64	0.23	0.47	1	0.48	0.37	0.81	0.05	0.21	1991	0.6	0	0.01	0
"Block Group 2, Census Tract 9509.01, Pope County, Arkansas"	150.6	8.8	0.46	0.1	485	0.53	0	0.33	0.02	0.37	0.33	0.34	0.94	0.51	0.18	0.64	0.05	0.02	1989	0.69	1	0.07	0
"Block Group 1, Census Tract 9509.02, Pope County, Arkansas"	92.5	12.84	0.48	0.74	309	0.42	0	0.25	0.02	0.37	0.12	0.31	0.8	0.41	0.24	0.77	0.09	0.1	1985	0.63	0.33	0.12	0
"Block Group 2, Census Tract 9509.02, Pope County, Arkansas"	121.5	9.84	0.45	0.4	431	0.42	0	0.6	0.01	0.61	0.26	0.14	0.79	0.13	0.19	0.38	0.14	0.18	1986	0.84	0.32	0.12	0
"Block Group 3, Census Tract 9509.02, Pope County, Arkansas"	264.9	6.89	0.5	0.5	524	0.56	0.14	0.27	0.03	0.71	0.22	0.49	0.78	0.37	0.28	0.77	0.04	0.11	1992	0.76	0.6	0.11	0
"Block Group 1, Census Tract 9510, Pope County, Arkansas"	22.9	58.62	0.45	0.12	504	0.33	0	0.29	0	0.39	0.3	0.28	0.81	0.3	0.29	0.6	0.06	0.19	1986	0.8	0.27	0.1	0
"Block Group 2, Census Tract 9510, Pope County, Arkansas"	96.2	18.52	0.47	0	499	0.43	0	0.22	0.01	0.59	0.18	0.39	0.84	0.47	0.28	0.67	0.09	0.09	1989	0.85	0	0.09	0
"Block Group 3, Census Tract 9510, Pope County, Arkansas"	36	27.14	0.49	0	323	0.45	0	0.14	0.02	0.42	0.25	0.65	0.92	0.46	0.34	0.75	0.1	0.2	1982	0.29	0.63	0.02	0
"Block Group 1, Census Tract 9511, Pope County, Arkansas"	170.1	8.51	0.52	0.15	332	0.56	0.08	0.21	0.02	0.72	0.13	0.2	0.8	0.27	0.22	0.75	0.15	0.08	1980	0.48	0.15	0.05	0
"Block Group 2, Census Tract 9511, Pope County, Arkansas"	119.3	12.54	0.57	0.18	480	0.44	0.56	0.22	0.07	0.6	0.17	0.47	0.85	0.41	0.28	0.78	0.03	0.07	1974	0.56	0	0.1	0
"Block Group 3, Census Tract 9511, Pope County, Arkansas"	32.9	23.55	0.52	0.53	158	0.38	0.5	0.33	0	0.44	0.16	0.1	0.85	0.39	0.38	0.66	0.02	0.1	1976	0.72	0.11	0	0
"Block Group 1, Census Tract 9512.01, Pope County, Arkansas"	170.9	10	0.55	0.07	764	0.6	0	0.16	0.08	0.62	0.35	0.76	0.93	0.33	0.25	0.68	0.27	0.18	1987	0.75	1	0.03	0
"Block Group 2, Census Tract 9512.01, Pope County, Arkansas"	61.8	18.54	0.39	0.36	367	0.65	0	0.17	0	0.44	0.5	0.68	0.91	0.41	0.13	0.91	0.11	0.2	1997	0.88	0	0.05	0
"Block Group 1, Census Tract 9512.02, Pope County, Arkansas"	50.8	14.69	0.59	0	224	0.13	0	0.19	0.08	0.57	0.28	0.05	0.77	0.43	0.32	0.92	0	0.02	2003	0.85	0.44	0	0
"Block Group 2, Census Tract 9512.02, Pope County, Arkansas"	118.9	16.82	0.46	0.09	858	0.56	0	0.25	0.06	0.52	0.15	0.53	0.94	0.3	0.23	0.62	0.13	0.19	1991	0.63	0	0.1	0
"Block Group 3, Census Tract 9512.02, Pope County, Arkansas"	98	24.05	0.56	0.51	687	0.49	0	0.28	0.02	0.7	0.23	0.51	0.78	0.55	0.25	0.85	0.06	0.1	2005	0.88	0.47	0.08	0
"Block Group 1, Census Tract 9513.01, Pope County, Arkansas"	536.2	2.12	0.42	0.31	216	0.37	0	0.27	0.1	0.18	0.18	0.12	0.69	0.14	0.26	0.32	0.03	0.11	1978	0.72	0.36	0.19	0
"Block Group 1, Census Tract 9513.02, Pope County, Arkansas"	5223.9	0.23	0.63	0.65	136	0.49	0	0.11	0.02	0.88	0	0.27	0.55	0.38	0.08	0.55	0.2	0.02	1977	0.71	0.62	0	0
"Block Group 2, Census Tract 9513.02, Pope County, Arkansas"	4184.8	0.23	0.52	0.46	63	0.49	0.27	0.15	0.05	1	0.21	0.45	0.66	0.33	0.08	0.59	0.12	0.02	1980	0.52	0.34	0.05	0
"Block Group 3, Census Tract 9513.02, Pope County, Arkansas"	2472.3	0.5	0.52	0.1	255	0.37	0	0.1	0.02	0.75	0.14	0.17	0.88	0.6	0.46	0.7	0	0.05	1983	0.65	0.09	0.45	0
"Block Group 1, Census Tract 9513.03, Pope County, Arkansas"	435.3	1.12	0.51	0	144	0.52	0	0.4	0.07	0.67	0.12	0.59	0.79	0.32	0.41	0.54	0.12	0.13	1976	0.69	0	0	0
"Block Group 2, Census Tract 9513.03, Pope County, Arkansas"	770.1	3.32	0.47	0.02	461	0.6	0	0.2	0.02	0.75	0.23	0.44	0.85	0.42	0.29	0.63	0.18	0.22	1997	0.88	0.24	0.15	0
